query,url
Rotten Tomatoes Nosferatu 2024,https://www.rottentomatoes.com/m/nosferatu_2024
Rotten Tomatoes Jimmy Neutron Boy Genius 2001,https://www.rottentomatoes.com/m/jimmy_neutron_boy_genius
Rotten Tomatoes Monsters Inc 2001,https://www.rottentomatoes.com/m/monsters_inc
Rotten Tomatoes Ice Age 2002,https://www.rottentomatoes.com/m/ice_age
Rotten Tomatoes Lilo Stitch 2002,https://www.rottentomatoes.com/m/lilo_and_stitch
Rotten Tomatoes Spirit Stallion of the Cimarron 2002,https://www.rottentomatoes.com/m/spirit_stallion_of_the_cimarron
Rotten Tomatoes Treasure Planet 2002,https://www.rottentomatoes.com/m/treasure_planet_2002
Rotten Tomatoes Brother Bear 2003,https://www.rottentomatoes.com/m/brother_bear
Rotten Tomatoes The Triplets of Belleville 2003,https://www.rottentomatoes.com/m/the_triplets_of_belleville
Rotten Tomatoes Shark Tale 2004,https://www.rottentomatoes.com/m/shark_tale_2004
Rotten Tomatoes Shrek 2 2004,https://www.rottentomatoes.com/m/shrek_2
Rotten Tomatoes Corpse Bride 2005,https://www.rottentomatoes.com/m/corpse_bride
Rotten Tomatoes Howls Moving Castle 2005,https://www.rottentomatoes.com/m/howls_moving_castle
Rotten Tomatoes Cars 2006,https://www.rottentomatoes.com/m/cars
Rotten Tomatoes Monster House 2006,https://www.rottentomatoes.com/m/monster_house
Rotten Tomatoes Persepolis 2007,https://www.rottentomatoes.com/m/persepolis
Rotten Tomatoes Surfs Up 2007,https://www.rottentomatoes.com/m/surfs_up
Rotten Tomatoes Bolt 2008,https://www.rottentomatoes.com/m/bolt_2008
Rotten Tomatoes Kung Fu Panda 2008,https://www.rottentomatoes.com/m/kung_fu_panda
Rotten Tomatoes Coraline 2009,https://www.rottentomatoes.com/m/coraline
Rotten Tomatoes Fantastic Mr Fox 2009,https://www.rottentomatoes.com/m/1197696-fantastic_mr_fox
Rotten Tomatoes The Princess and the Frog 2009,https://www.rottentomatoes.com/m/the_princess_and_the_frog
Rotten Tomatoes The Secret of Kells 2009,https://www.rottentomatoes.com/m/the-secret-of-kells
Rotten Tomatoes How to Train Your Dragon 2010,https://www.rottentomatoes.com/m/how_to_train_your_dragon
Rotten Tomatoes The Illusionist 2010,https://www.rottentomatoes.com/m/illusionist/reviews?type=all-critics
Rotten Tomatoes A Cat in Paris 2011,https://www.rottentomatoes.com/m/a_cat_in_paris
Rotten Tomatoes Chico and Rita 2011,https://www.rottentomatoes.com/m/chico_and_rita
Rotten Tomatoes Kung Fu Panda 2 2011,https://www.rottentomatoes.com/m/kung_fu_panda_the_kaboom_of_doom
Rotten Tomatoes Puss in Boots 2011,https://www.rottentomatoes.com/m/puss_in_boots_2011
Rotten Tomatoes Frankenweenie 2012,https://www.rottentomatoes.com/m/frankenweenie_2012
Rotten Tomatoes ParaNorman 2012,https://www.rottentomatoes.com/m/paranorman
Rotten Tomatoes The Pirates Band of Misfits 2012,https://www.rottentomatoes.com/m/the_pirates_band_of_misfits
Rotten Tomatoes WreckIt Ralph 2012,https://www.rottentomatoes.com/m/wreck_it_ralph
Rotten Tomatoes The Croods 2013,https://www.rottentomatoes.com/m/the-croods
Rotten Tomatoes Despicable Me 2 2013,https://www.rottentomatoes.com/m/despicable_me_2
Rotten Tomatoes Ernest Celestine 2013,https://www.rottentomatoes.com/m/ernest_and_celestine
Rotten Tomatoes The Wind Rises 2013,https://www.rottentomatoes.com/m/the_wind_rises
Rotten Tomatoes The Boxtrolls 2014,https://www.rottentomatoes.com/m/the_boxtrolls
Rotten Tomatoes How to Train Your Dragon 2 2014,https://www.rottentomatoes.com/m/how_to_train_your_dragon_2
Rotten Tomatoes Song of the Sea 2014,https://www.rottentomatoes.com/m/song_of_the_sea_2014
Rotten Tomatoes The Tale of the Princess Kaguya 2014,https://www.rottentomatoes.com/m/the_tale_of_the_princess_kaguya
Rotten Tomatoes Anomalisa 2015,https://www.rottentomatoes.com/m/anomalisa
Rotten Tomatoes Boy and the World 2015,https://www.rottentomatoes.com/m/boy_and_the_world
Rotten Tomatoes Shaun the Sheep Movie 2015,https://www.rottentomatoes.com/m/shaun_the_sheep_movie
Rotten Tomatoes When Marnie Was There 2015,https://www.rottentomatoes.com/m/when_marnie_was_there
Rotten Tomatoes Kubo and the Two Strings 2016,https://www.rottentomatoes.com/m/kubo_and_the_two_strings_2016
Rotten Tomatoes Moana 2016,https://www.rottentomatoes.com/m/moana_2016
Rotten Tomatoes My Life as a Zucchini 2016,https://www.rottentomatoes.com/m/my_life_as_a_zucchini
Rotten Tomatoes The Red Turtle 2016,https://www.rottentomatoes.com/m/the_red_turtle
Rotten Tomatoes The Boss Baby 2017,https://www.rottentomatoes.com/m/the_boss_baby
Rotten Tomatoes The Breadwinner 2017,https://www.rottentomatoes.com/m/the_breadwinner
Rotten Tomatoes Ferdinand 2017,https://www.rottentomatoes.com/m/ferdinand
Rotten Tomatoes Loving Vincent 2017,https://www.rottentomatoes.com/m/loving_vincent
Rotten Tomatoes Incredibles 2 2018,https://www.rottentomatoes.com/m/incredibles_2
Rotten Tomatoes Isle of Dogs 2018,https://www.rottentomatoes.com/m/isle_of_dogs_2018
Rotten Tomatoes Mirai 2018,https://www.rottentomatoes.com/m/mirai
Rotten Tomatoes Ralph Breaks the Internet 2018,https://www.rottentomatoes.com/m/ralph_breaks_the_internet
Rotten Tomatoes How to Train Your Dragon The Hidden World 2019,https://www.rottentomatoes.com/m/how_to_train_your_dragon_the_hidden_world
Rotten Tomatoes I Lost My Body 2019,https://www.rottentomatoes.com/m/i_lost_my_body_2019_2
Rotten Tomatoes Klaus 2019,https://www.rottentomatoes.com/m/klaus
Rotten Tomatoes Missing Link 2019,https://www.rottentomatoes.com/m/missing_link_2019_3
Rotten Tomatoes Onward 2020,https://www.rottentomatoes.com/m/onward
Rotten Tomatoes Over the Moon 2020,https://www.rottentomatoes.com/m/over_the_moon_2020
Rotten Tomatoes A Shaun the Sheep Movie Farmageddon 2020,https://www.rottentomatoes.com/m/a_shaun_the_sheep_movie_farmageddon
Rotten Tomatoes Wolfwalkers 2020,https://www.rottentomatoes.com/m/wolfwalkers
Rotten Tomatoes Flee 2021,https://en.wikipedia.org/wiki/Flee_(film)
Rotten Tomatoes Luca 2021,https://www.rottentomatoes.com/m/luca_2021
Rotten Tomatoes The Mitchells vs the Machines 2021,https://www.rottentomatoes.com/m/the_mitchells_vs_the_machines_2021
Rotten Tomatoes Raya and the Last Dragon 2021,https://www.rottentomatoes.com/m/raya_and_the_last_dragon
Rotten Tomatoes Marcel the Shell with Shoes On 2022,https://www.rottentomatoes.com/m/marcel_the_shell_with_shoes_on
Rotten Tomatoes Puss in Boots The Last Wish 2022,https://www.rottentomatoes.com/m/puss_in_boots_the_last_wish
Rotten Tomatoes The Sea Beast 2022,https://www.rottentomatoes.com/m/the_sea_beast
Rotten Tomatoes Turning Red 2022,https://www.rottentomatoes.com/m/turning_red
Rotten Tomatoes Elemental 2023,https://www.rottentomatoes.com/m/elemental_2023
Rotten Tomatoes Nimona 2023,https://www.rottentomatoes.com/m/nimona
Rotten Tomatoes Robot Dreams 2023,https://www.rottentomatoes.com/m/robot_dreams
Rotten Tomatoes SpiderMan Across the SpiderVerse 2023,https://www.rottentomatoes.com/m/spider_man_across_the_spider_verse
Rotten Tomatoes Inside Out 2 2024,https://www.rottentomatoes.com/m/inside_out_2
Rotten Tomatoes Memoir of a Snail 2024,https://www.rottentomatoes.com/m/memoir_of_a_snail
Rotten Tomatoes Wallace Gromit Vengeance Most Fowl 2024,https://www.rottentomatoes.com/m/wallace_and_gromit_vengeance_most_fowl
Rotten Tomatoes The Wild Robot 2024,https://www.rottentomatoes.com/m/the_wild_robot
Rotten Tomatoes Sorrell and Son 1928,https://www.rottentomatoes.com/m/sorrell_and_son/reviews
Rotten Tomatoes The Crowd 1928,https://www.rottentomatoes.com/m/crowd
Rotten Tomatoes Speedy 1928,https://www.rottentomatoes.com/m/speedy
Rotten Tomatoes The Circusa 1928,https://www.rottentomatoes.com/m/1052608-circus
Rotten Tomatoes Drag 1929,https://www.rottentomatoes.com/m/drag
Rotten Tomatoes Weary River 1929,https://www.rottentomatoes.com/m/weary_river_1929
Rotten Tomatoes Hallelujah 1930,https://www.rottentomatoes.com/m/hallelujah_leonard_cohen_a_journey_a_song
Rotten Tomatoes The Southerner 1945,https://www.rottentomatoes.com/m/southerner
Rotten Tomatoes The High and the Mighty 1954,https://www.rottentomatoes.com/m/high_and_the_mighty
Rotten Tomatoes The Inn of the Sixth Happiness 1958,https://www.rottentomatoes.com/m/inn_of_the_sixth_happiness/reviews?type=all-critics
Rotten Tomatoes Dr Strangelove 1964,https://www.rottentomatoes.com/m/dr_strangelove
Rotten Tomatoes Woman in the Dunes 1965,https://www.rottentomatoes.com/m/woman_in_the_dunes
Rotten Tomatoes Alices Restaurant 1969,https://www.rottentomatoes.com/m/alices_restaurant
Rotten Tomatoes Fellini Satyricon 1970,https://www.rottentomatoes.com/m/fellini_satyricon
Rotten Tomatoes Blue Velvet 1986,https://www.rottentomatoes.com/m/blue_velvet
Rotten Tomatoes The Last Temptation of Christ 1988,https://www.rottentomatoes.com/m/last_temptation_of_christ
Rotten Tomatoes Short Cuts 1993,https://www.rottentomatoes.com/m/short_cuts
Rotten Tomatoes Mulholland Drive 2001,https://www.rottentomatoes.com/m/mulholland_dr
Rotten Tomatoes United 93 2006,https://www.rottentomatoes.com/m/united_93
Rotten Tomatoes Another Round 2020,https://www.rottentomatoes.com/m/another_round
